Score,QuestionId,AcceptedAnswerId,CreationDate
5,48892,48914,2010-05-05T20:48:38.083
5,48991,48992,2010-05-06T15:39:39.023
5,49096,49140,2010-05-07T06:25:14.733
5,49164,49166,2010-05-07T17:35:30.427
5,49189,49401,2010-05-07T20:42:19.330
5,49339,49341,2010-05-09T12:27:19.243
5,49794,49796,2010-05-13T21:11:51.733
5,50242,50254,2010-05-17T21:35:57.517
5,50296,50347,2010-05-18T07:09:05.707
5,50436,50441,2010-05-19T08:45:36.017
5,50462,50465,2010-05-19T13:00:32.687
5,50479,50481,2010-05-19T15:38:14.077
5,50596,50597,2010-05-20T08:18:12.273
5,50678,50683,2010-05-20T19:39:44.333
5,50751,50759,2010-05-21T09:35:18.957
5,51012,56644,2010-05-24T17:24:29.303
5,51254,51255,2010-05-26T11:56:22.187
5,51257,51261,2010-05-26T12:28:08.017
5,51602,51605,2010-05-28T17:11:07.970
5,51619,51620,2010-05-28T18:38:19.707
5,51634,51639,2010-05-28T19:22:14.670
5,51760,58750,2010-05-30T16:12:48.483
5,51984,51988,2010-06-01T17:42:45.000
5,52149,52151,2010-06-02T13:20:40.073
5,52154,52202,2010-06-02T13:41:35.760
5,52415,52417,2010-06-03T19:24:15.643
5,52551,53229,2010-06-04T18:18:55.223
5,52678,52862,2010-06-05T23:20:38.270
5,52697,52699,2010-06-06T08:44:43.480
5,52847,52909,2010-06-07T19:42:06.183
5,52861,52890,2010-06-07T22:11:30.163
5,52865,52866,2010-06-07T23:10:03.143
5,52976,52980,2010-06-08T20:31:16.113
5,53272,53308,2010-06-11T03:25:17.257
5,53317,56030,2010-06-11T10:34:33.147
5,53569,53570,2010-06-14T15:26:35.157
5,53758,53768,2010-06-15T19:32:09.863
5,53958,53987,2010-06-17T08:18:13.280
5,53974,53976,2010-06-17T10:40:40.427
5,53990,54016,2010-06-17T14:14:38.327
5,54046,54171,2010-06-17T19:11:57.340
5,54153,54430,2010-06-18T13:22:57.623
5,54350,54422,2010-06-19T22:09:50.197
5,54406,54428,2010-06-20T21:44:35.613
5,54508,54511,2010-06-21T18:33:39.200
5,54568,54570,2010-06-22T10:13:24.343
5,54829,54831,2010-06-24T11:59:53.687
5,54867,54869,2010-06-24T15:25:11.150
5,54908,54932,2010-06-24T19:08:07.337
5,54977,54979,2010-06-25T09:22:58.227
5,55038,55040,2010-06-25T16:42:46.793
5,55081,55221,2010-06-26T02:15:18.710
5,55240,55260,2010-06-28T17:25:24.067
5,55472,55477,2010-06-30T15:39:02.187
5,55603,55606,2010-07-01T15:09:25.740
5,55725,56213,2010-07-02T12:33:40.293
5,56053,56054,2010-07-06T21:03:13.290
5,56153,56156,2010-07-07T17:22:33.403
5,56161,56192,2010-07-07T17:49:43.607
5,56198,56208,2010-07-07T22:11:39.597
5,56251,56437,2010-07-08T09:00:21.450
5,56261,56318,2010-07-08T10:26:00.803
5,56414,56424,2010-07-09T12:48:16.983
5,56513,56534,2010-07-10T00:34:57.020
5,56596,56602,2010-07-10T23:13:42.057
5,56775,56776,2010-07-12T16:37:55.517
5,56784,58255,2010-07-12T17:50:11.660
5,56882,56885,2010-07-13T12:49:54.157
5,57203,57214,2010-07-15T07:28:14.107
5,57261,57853,2010-07-15T15:19:14.007
5,57412,57415,2010-07-16T15:05:34.550
5,57421,57422,2010-07-16T16:34:44.423
5,57424,57506,2010-07-16T17:15:10.553
5,57507,57518,2010-07-17T07:25:14.713
5,57692,57738,2010-07-19T18:53:01.040
5,57709,57979,2010-07-19T22:32:04.147
5,57986,58056,2010-07-22T06:46:12.123
5,57993,58066,2010-07-22T07:49:39.163
5,58023,58100,2010-07-22T13:20:16.143
5,58025,58065,2010-07-22T13:35:45.443
5,58163,58229,2010-07-23T01:36:06.003
5,58185,58188,2010-07-23T07:13:35.087
5,58201,58252,2010-07-23T09:27:18.037
5,58336,58337,2010-07-24T06:08:04.130
5,58509,59130,2010-07-26T17:45:56.043
5,59483,59486,2010-08-03T19:11:17.857
5,59503,59504,2010-08-03T21:57:45.933
5,59668,59669,2010-08-04T20:24:12.770
5,59686,68256,2010-08-05T00:17:01.737
5,59803,59876,2010-08-05T18:01:06.097
5,59811,63499,2010-08-05T18:34:01.987
5,59887,59896,2010-08-06T04:07:44.340
5,60081,60106,2010-08-07T19:44:28.487
5,60162,60176,2010-08-09T03:07:04.317
5,60370,60374,2010-08-10T17:58:35.390
5,60432,60433,2010-08-11T00:27:18.487
5,60576,60578,2010-08-11T17:44:27.593
5,60656,61126,2010-08-12T09:58:18.713
5,60883,62620,2010-08-13T13:36:08.117
5,60891,64923,2010-08-13T14:30:52.547
5,60895,60896,2010-08-13T14:41:50.767
5,61055,61059,2010-08-15T01:02:38.750
5,61169,61180,2010-08-16T08:03:12.113
5,61249,61250,2010-08-16T19:25:53.007
5,61337,67279,2010-08-17T14:45:25.657
5,61488,61537,2010-08-18T12:30:56.243
5,61749,61750,2010-08-20T21:42:42.930
5,61935,66056,2010-08-23T07:55:32.750
5,61996,62628,2010-08-23T18:07:09.787
5,62116,62272,2010-08-24T16:31:28.710
5,62239,62349,2010-08-25T12:19:18.327
5,62521,62534,2010-08-27T13:22:49.183
5,62789,62797,2010-08-30T13:47:52.553
5,62865,62873,2010-08-31T02:29:02.807
5,62930,62932,2010-08-31T12:38:45.580
5,63048,63098,2010-09-01T08:49:20.850
5,63055,63122,2010-09-01T09:57:21.157
5,63088,63092,2010-09-01T14:51:05.300
5,63146,63161,2010-09-02T00:40:28.387
5,63226,63275,2010-09-02T15:51:53.637
5,63471,63507,2010-09-04T18:33:52.827
5,63556,63603,2010-09-05T20:24:32.967
5,63696,63718,2010-09-07T10:40:22.633
5,63811,63838,2010-09-07T23:18:12.987
5,64005,64029,2010-09-09T15:33:46.123
5,64355,64711,2010-09-13T11:24:27.363
5,64644,64647,2010-09-15T19:08:51.573
5,64815,64845,2010-09-17T07:10:44.697
5,65006,65019,2010-09-19T12:54:24.047
5,65271,65275,2010-09-22T15:02:26.770
5,65931,65943,2010-09-28T15:12:54.630
5,65959,65961,2010-09-28T21:13:48.447
5,66178,66193,2010-09-30T16:59:05.467
5,66508,66709,2010-10-03T16:16:15.213
5,66655,66703,2010-10-05T09:59:51.403
5,66690,66691,2010-10-05T17:38:43.730
5,66836,66923,2010-10-06T20:12:16.103
5,66974,66977,2010-10-08T04:58:36.060
5,67058,67066,2010-10-08T21:42:35.877
5,67110,67113,2010-10-09T15:05:49.650
5,67148,67152,2010-10-09T19:45:17.807
5,67338,67378,2010-10-12T03:52:14.023
5,67581,67582,2010-10-14T08:36:55.610
5,67664,67798,2010-10-14T20:42:39.037
5,67768,67769,2010-10-15T15:08:47.040
5,67790,67797,2010-10-15T19:17:05.467
5,67841,67842,2010-10-16T13:26:54.337
5,68053,68054,2010-10-19T14:57:28.913
5,68126,69479,2010-10-20T13:52:00.563
5,68209,68211,2010-10-21T08:50:47.387
5,68274,68275,2010-10-22T02:34:54.803
5,68367,68374,2010-10-23T01:05:38.037
5,68437,68450,2010-10-24T09:53:37.100
5,68463,68464,2010-10-24T19:43:13.443
5,68931,68937,2010-10-29T19:25:14.067
4,529,4440,2009-06-29T11:06:12.917
4,842,844,2009-06-29T19:57:34.620
4,933,982,2009-06-30T01:39:06.250
4,971,972,2009-06-30T07:41:09.720
4,1226,50062,2009-06-30T16:47:27.720
4,1738,1746,2009-07-02T09:10:38.833
4,1861,1879,2009-07-02T14:49:09.300
4,2018,2020,2009-07-03T00:08:48.487
4,2025,2026,2009-07-03T00:19:10.287
4,2047,2062,2009-07-03T01:08:40.730
4,2328,2343,2009-07-04T03:26:27.287
4,2574,2576,2009-07-05T18:45:05.993
4,2582,30054,2009-07-05T19:20:29.093
4,2613,2614,2009-07-05T22:21:58.923
4,2615,2616,2009-07-05T22:53:30.610
4,2700,2701,2009-07-06T10:00:36.983
4,2714,4204,2009-07-06T11:19:24.203
4,2737,2744,2009-07-06T12:57:10.873
4,2742,2762,2009-07-06T13:08:30.650
4,2770,7493,2009-07-06T14:23:56.417
4,2963,2966,2009-07-06T21:59:51.400
4,3070,3071,2009-07-07T09:26:43.093
4,3314,34120,2009-07-07T18:12:07.003
4,3394,3397,2009-07-07T21:50:00.523
4,3654,3659,2009-07-08T18:56:43.183
4,3896,12923,2009-07-09T14:44:43.903
4,3911,3916,2009-07-09T15:21:47.980
4,3948,3952,2009-07-09T16:02:20.117
4,4054,10387,2009-07-09T19:31:38.557
4,4202,4206,2009-07-10T10:14:20.110
4,4407,4408,2009-07-10T22:59:41.367
4,4542,4543,2009-07-12T04:21:17.567
4,4592,4604,2009-07-12T15:41:14.560
4,4760,4779,2009-07-13T14:51:25.740
4,4803,13280,2009-07-13T17:47:16.367
4,4946,4974,2009-07-13T22:51:16.203
4,5046,5150,2009-07-14T08:53:24.817
4,5078,5094,2009-07-14T10:38:45.697
4,5314,5315,2009-07-14T17:50:12.837
4,5432,20182,2009-07-15T02:03:51.670
4,5625,68918,2009-07-15T13:23:52.457
4,5857,8055,2009-07-15T20:26:38.720
4,6041,6043,2009-07-16T09:46:52.697
4,6343,6344,2009-07-16T20:10:04.217
4,6377,11464,2009-07-16T21:42:21.117
4,6696,8547,2009-07-17T19:49:27.857
4,6981,6991,2009-07-18T22:02:57.273
4,7014,7017,2009-07-19T00:48:04.910
4,7082,7108,2009-07-19T10:31:12.040
4,7089,7091,2009-07-19T11:36:12.387
4,7105,7109,2009-07-19T15:08:49.317
4,7328,8060,2009-07-20T09:28:56.417
4,7458,7460,2009-07-20T17:36:49.480
4,7675,7680,2009-07-21T06:50:20.843
4,7726,7736,2009-07-21T12:37:23.540
4,8010,8013,2009-07-22T05:09:04.903
4,8251,8293,2009-07-22T20:58:48.463
4,8347,8352,2009-07-23T05:16:33.577
4,8566,8568,2009-07-23T17:26:27.040
4,9050,9056,2009-07-24T14:17:01.367
4,9431,9438,2009-07-24T21:40:55.693
4,10174,10178,2009-07-27T20:28:33.487
4,10389,10406,2009-07-28T13:31:10.353
4,10730,10731,2009-07-29T15:51:26.207
4,11386,11867,2009-07-31T13:32:42.140
4,12031,12034,2009-08-04T00:51:02.433
4,12130,55256,2009-08-04T16:18:21.400
4,12182,12184,2009-08-04T16:42:31.960
4,13002,13036,2009-08-07T00:51:54.867
4,13059,13060,2009-08-07T09:07:03.500
4,13186,13187,2009-08-07T20:20:51.323
4,13270,13274,2009-08-08T23:56:13.187
4,13488,13489,2009-08-10T16:11:04.167
4,13536,19584,2009-08-10T20:31:39.227
4,14005,14017,2009-08-12T15:58:03.983
4,14118,14119,2009-08-13T01:20:17.860
4,14124,19571,2009-08-13T02:42:55.420
4,14363,14367,2009-08-13T21:47:35.470
4,14555,14600,2009-08-14T19:34:56.367
4,14567,14570,2009-08-14T20:06:35.740
4,14696,14722,2009-08-15T16:03:55.683
4,14822,14826,2009-08-16T21:12:29.447
4,14915,21587,2009-08-17T11:30:28.473
4,15420,15426,2009-08-19T12:41:41.580
4,15432,15437,2009-08-19T13:26:05.123
4,15722,27206,2009-08-20T17:07:52.777
4,15753,15754,2009-08-20T18:31:20.567
4,15767,15769,2009-08-20T18:56:02.217
4,15931,15936,2009-08-20T22:02:08.300
4,16040,16053,2009-08-21T11:44:54.790
4,16343,16346,2009-08-21T18:32:12.933
4,16418,16423,2009-08-21T23:44:38.603
4,16542,16572,2009-08-22T18:13:42.547
4,16548,16603,2009-08-22T19:01:50.750
4,16557,16561,2009-08-22T19:13:17.090
4,16599,16600,2009-08-23T00:19:20.623
4,16621,16622,2009-08-23T10:15:01.903
4,16840,26952,2009-08-24T11:10:41.213
4,16902,16906,2009-08-24T15:32:17.453
4,17033,17090,2009-08-24T18:19:40.297
4,17228,17230,2009-08-25T08:53:03.370
4,17477,17482,2009-08-25T18:04:33.147
4,17557,17608,2009-08-25T23:55:13.843
4,17715,17720,2009-08-26T15:13:06.617
4,18294,18297,2009-08-27T19:58:38.603
4,18341,18342,2009-08-28T00:45:27.793
4,18448,18451,2009-08-28T12:47:21.630
4,18665,18666,2009-08-29T09:11:04.887
4,18931,18937,2009-08-30T12:50:15.620
4,19024,19042,2009-08-31T10:52:49.143
4,19027,19031,2009-08-31T11:21:18.257
4,19038,19039,2009-08-31T13:09:16.807
4,19072,19074,2009-08-31T15:23:32.153
4,19734,19735,2008-09-27T16:32:04.673
4,19886,19900,2009-09-03T11:22:47.057
4,19946,19979,2009-09-03T17:56:16.287
4,20029,24518,2009-09-03T19:32:14.753
4,20185,20212,2009-09-04T14:10:11.927
4,20241,20246,2009-09-04T16:09:12.207
4,20251,20252,2009-09-04T16:43:25.963
4,20285,20286,2009-09-04T18:47:27.903
4,20676,20677,2009-09-07T02:18:01.280
4,20688,20690,2009-09-07T08:30:46.520
4,20878,20879,2009-09-08T17:31:27.567
4,21172,21174,2009-09-10T14:10:28.627
4,21264,21274,2009-09-10T22:48:07.907
4,21463,21478,2009-09-12T01:32:25.773
4,21529,21531,2009-09-12T20:37:43.090
4,21636,21637,2009-09-13T23:35:01.807
4,21669,21678,2009-09-14T08:31:05.763
4,22076,22111,2009-09-15T21:43:38.993
4,22265,22266,2009-09-16T18:26:45.713
4,22267,22269,2009-09-16T18:56:14.037
4,22308,22309,2009-09-16T23:31:17.013
4,22657,22660,2009-09-18T20:11:57.427
4,22670,22671,2009-09-18T21:46:19.333
4,22706,22710,2009-09-19T11:22:35.417
4,22922,22923,2009-09-21T21:15:43.957
4,23279,23280,2009-09-24T08:10:00.533
4,23302,23311,2009-09-24T13:55:25.040
4,23373,23374,2009-09-24T22:15:21.033
4,23661,23681,2009-09-27T21:41:09.980
4,24156,24158,2009-10-01T14:13:35.387
4,24444,24448,2009-10-03T00:47:37.210
4,24446,24449,2009-10-03T01:46:27.010
4,24637,24639,2009-10-05T18:17:14.693
4,24653,24657,2009-10-05T20:01:45.797
4,24884,24888,2009-10-07T16:34:27.167
4,24948,24952,2009-10-07T20:23:24.893
4,24958,24961,2009-10-07T20:52:54.267
4,24960,24991,2009-10-07T21:08:16.300
4,25054,25072,2009-10-08T06:50:11.833
4,25059,25061,2009-10-08T07:21:39.267
4,25169,25171,2009-10-08T18:32:15.197
4,25201,25226,2009-10-08T21:11:11.517
4,25262,25263,2009-10-09T09:04:36.173
4,25397,25400,2009-10-10T12:22:53.637
4,25663,25722,2009-10-13T09:12:23.810
4,25696,25699,2009-10-13T18:30:41.980
4,25736,25738,2009-10-13T21:39:01.697
4,25800,25801,2009-10-14T10:57:51.940
4,25933,25946,2009-10-14T23:51:15.620
4,25983,25989,2009-10-15T09:00:21.787
4,26040,26041,2009-10-15T17:16:35.327
4,26162,26363,2009-10-16T13:05:51.207
4,26273,26276,2009-10-16T23:20:12.207
4,26368,26369,2009-10-18T14:21:14.630
4,26735,26737,2009-10-21T11:15:43.197
4,26756,26764,2009-10-21T13:18:06.890
4,26843,26845,2009-10-21T20:37:31.510
4,27038,27039,2009-10-23T13:06:15.417
4,27234,33310,2009-10-25T18:32:37.167
4,27260,33484,2009-10-26T00:56:55.380
4,27508,29096,2009-10-28T01:19:27.057
4,27542,27543,2009-10-28T09:49:03.593
4,27560,27562,2009-10-28T14:20:04.480
4,27601,27603,2009-10-28T17:36:23.677
4,27634,27637,2009-10-28T22:52:19.017
4,27687,27814,2009-10-29T10:23:10.670
4,27693,27732,2009-10-29T11:13:39.700
4,27975,28004,2009-10-31T11:51:48.747
4,28559,28561,2009-11-04T12:13:12.677
4,28566,28568,2009-11-04T14:23:55.223
4,28584,55311,2009-11-04T19:37:28.663
4,28965,60801,2009-11-07T16:01:45.933
4,29020,29021,2009-11-08T16:47:01.213
4,29196,29257,2009-11-10T05:30:44.763
4,29295,30370,2009-11-10T23:04:37.597
4,29613,29702,2009-11-13T16:19:28.797
4,29777,29814,2009-11-14T23:08:56.973
4,30009,30035,2009-11-16T23:40:09.617
4,30174,30176,2009-11-18T08:24:56.490
4,30268,33035,2009-11-18T21:02:49.063
4,30279,30281,2009-11-18T22:02:22.733
4,30456,30457,2009-11-20T16:04:27.373
4,30492,30511,2009-11-21T00:02:55.833
4,30620,30621,2009-11-22T11:56:12.610
4,30654,30665,2009-11-22T22:47:27.953
4,30780,30868,2009-11-24T16:26:52.040
4,31184,31202,2009-11-27T18:52:34.177
4,31222,31235,2009-11-28T11:46:26.380
4,31649,31651,2009-12-03T02:16:57.517
4,31730,31737,2009-12-03T18:57:46.003
4,31907,33211,2009-12-04T21:49:32.167
4,32029,32602,2009-12-06T11:46:54.577
4,32077,32081,2009-12-06T23:12:21.787
4,32372,32439,2009-12-09T02:24:35.237
4,32458,32460,2009-12-09T19:19:23.413
4,32755,32756,2009-12-12T11:44:03.160
4,32829,32831,2009-12-13T15:39:14.650
4,32856,32904,2009-12-14T08:46:06.163
4,32879,32891,2009-12-14T14:03:38.480
4,33117,33173,2009-12-16T05:37:49.963
4,33146,33147,2009-12-16T11:13:38.493
4,33579,34845,2009-12-21T18:52:55.583
4,33742,33751,2009-12-23T14:46:31.573
4,33761,33765,2009-12-23T18:38:51.493
4,33852,33881,2009-12-25T01:24:47.787
4,33954,33957,2009-12-27T18:50:43.067
4,34024,34026,2009-12-29T01:24:03.090
4,34225,35167,2009-12-31T14:15:06.643
4,34303,34305,2010-01-01T23:08:40.930
4,34345,34346,2010-01-02T13:47:58.773
4,34522,34523,2010-01-04T21:59:47.370
4,34757,34759,2010-01-07T06:49:19.577
4,34931,34946,2010-01-08T16:42:41.213
4,34959,34966,2010-01-08T21:45:33.870
4,34984,34985,2010-01-09T00:32:42.020
4,35000,35010,2010-01-09T11:40:13.423
4,35227,35234,2010-01-12T05:46:30.047
4,35244,35269,2010-01-12T08:32:59.383
4,35593,35607,2010-01-14T14:47:02.057
4,35705,35708,2010-01-15T06:18:22.400
4,35742,35887,2010-01-15T13:10:37.023
4,35972,35993,2010-01-17T00:59:51.457
4,35995,36000,2010-01-17T09:53:54.433
4,36026,36048,2010-01-17T23:35:10.803
4,36050,36054,2010-01-18T05:56:10.803
4,36110,36113,2010-01-18T15:04:21.307
4,36211,36212,2010-01-19T16:16:27.620
4,36254,36259,2010-01-19T23:45:57.350
4,36318,36325,2010-01-20T13:18:01.977
4,36415,36423,2010-01-21T04:04:50.693
4,36437,36440,2010-01-21T11:37:20.157
4,36479,36481,2010-01-21T16:56:02.527
4,36791,36792,2010-01-23T22:16:57.383
4,36823,36824,2010-01-24T13:46:34.427
4,36850,36852,2010-01-24T20:35:55.827
4,36925,36929,2010-01-25T15:53:34.943
4,37225,37226,2010-01-27T22:04:55.273
4,37381,37384,2010-01-29T02:10:39.047
4,37459,37462,2010-01-29T17:24:28.413
4,37527,37555,2010-01-30T02:27:54.127
4,38111,38113,2010-02-03T15:30:33.247
4,38173,38174,2010-02-03T23:06:29.690
4,38827,38830,2010-02-09T15:44:52.563
4,38860,38862,2010-02-09T20:47:23.457
4,38926,38928,2010-02-10T15:35:14.300
4,39231,39286,2010-02-12T15:57:34.217
4,39236,39240,2010-02-12T16:25:58.320
4,39472,39528,2010-02-15T06:11:06.903
4,39656,39657,2010-02-17T00:03:46.523
4,39658,39664,2010-02-17T02:14:38.983
4,39782,39783,2010-02-18T09:01:28.173
4,39923,39924,2010-02-19T12:27:54.110
4,40033,40054,2010-02-20T00:18:23.667
4,40134,40135,2010-02-21T10:43:14.787
4,40243,40288,2010-02-22T20:42:41.287
4,40337,40342,2010-02-23T16:37:51.490
4,40625,40628,2010-02-26T12:46:16.737
4,40714,55831,2010-02-27T22:32:19.217
4,40847,40868,2010-03-01T22:32:23.297
4,41090,41092,2010-03-04T04:30:43.103
4,41254,41255,2010-03-05T07:13:58.153
4,41313,41378,2010-03-05T16:57:31.300
4,41440,41446,2010-03-07T03:40:39.843
4,41467,41635,2010-03-08T00:57:02.343
4,41488,41492,2010-03-08T09:35:19.447
4,41527,41529,2010-03-08T17:06:54.857
4,41770,41773,2010-03-10T17:47:58.647
4,41879,42095,2010-03-11T15:43:31.717
4,42028,42098,2010-03-12T11:50:04.847
4,42121,42122,2010-03-12T23:43:20.910
4,42152,42375,2010-03-13T18:28:40.023
4,42223,42229,2010-03-14T21:27:39.293
4,42241,42242,2010-03-15T00:36:04.167
4,42273,42274,2010-03-15T06:25:41.183
4,42292,42293,2010-03-15T12:37:34.097
4,42536,42537,2010-03-17T13:52:57.173
4,42607,42721,2010-03-18T00:33:23.603
4,42659,42661,2010-03-18T10:31:05.457
4,42684,42685,2010-03-18T16:01:37.027
4,42939,42946,2010-03-19T21:42:29.887
4,43229,43230,2010-03-21T20:52:11.567
4,43304,43305,2010-03-22T01:38:59.603
4,43361,43365,2010-03-22T06:57:43.917
4,43810,43811,2010-03-24T15:46:42.177
4,43969,44001,2010-03-25T13:58:17.167
4,44251,49851,2010-03-27T09:13:58.713
4,44571,44588,2010-03-30T16:20:58.167
4,44574,44578,2010-03-30T17:05:52.427
4,44753,44755,2010-03-31T21:16:49.587
4,45057,45064,2010-04-01T14:22:02.940
4,45152,45156,2010-04-01T19:51:29.367
4,45325,45327,2010-04-02T20:01:24.767
4,45349,45351,2010-04-03T07:50:51.743
4,45368,45375,2010-04-03T12:30:10.887
4,45381,45382,2010-04-03T14:27:28.420
4,45390,45405,2010-04-03T17:24:12.270
4,45450,45501,2010-04-04T17:36:37.960
4,45746,45747,2010-04-07T08:25:33.270
4,45818,45819,2010-04-07T19:32:50.330
4,46060,49962,2010-04-09T15:04:04.137
4,46424,46736,2010-04-13T06:15:47.490
4,46537,46539,2010-04-13T22:39:14.280
4,46694,46699,2010-04-15T00:03:42.903
4,46803,46807,2010-04-15T23:38:34.753
4,46878,46888,2010-04-16T15:39:29.493
4,46983,47927,2010-04-17T07:44:28.123
4,47127,47129,2010-04-19T04:34:51.327
4,47258,47307,2010-04-20T14:31:44.333
4,47386,47388,2010-04-21T16:04:39.070
4,47410,47414,2010-04-21T21:07:34.167
4,47584,47586,2010-04-23T10:57:15.460
4,47784,47790,2010-04-24T23:42:04.843
4,47962,47971,2010-04-27T06:41:27.447
4,47982,54952,2010-04-27T09:55:14.907
4,48013,48015,2010-04-27T17:08:39.227
4,48032,48066,2010-04-27T19:36:31.240
4,48110,48547,2010-04-28T12:54:38.763
4,48212,48220,2010-04-29T03:01:54.360
4,48224,53286,2010-04-29T04:35:04.237
4,48306,48308,2010-04-29T21:10:10.470
4,48420,48424,2010-04-30T17:06:07.737
4,49030,49044,2010-05-06T20:32:44.493
4,49147,49235,2010-05-07T15:46:24.297
4,49201,49222,2010-05-07T21:34:59.147
4,49285,49289,2010-05-08T20:14:12.943
4,49354,49376,2010-05-09T16:07:58.637
4,49394,49395,2010-05-10T05:24:44.850
4,49458,49595,2010-05-10T18:21:22.060
4,49491,49493,2010-05-10T21:37:00.910
4,49656,49658,2010-05-12T09:19:03.637
4,49699,49703,2010-05-12T16:06:04.317
4,49764,49768,2010-05-13T14:11:58.730
4,49922,49923,2010-05-14T21:04:54.380
4,50013,50017,2010-05-15T19:57:56.293
4,50049,50051,2010-05-16T04:48:11.070
4,50142,50159,2010-05-17T08:54:35.723
4,50307,50315,2010-05-18T08:27:33.720
4,50308,50333,2010-05-18T08:50:16.290
4,50492,50511,2010-05-19T17:41:41.663
4,50712,50805,2010-05-21T00:28:35.467
4,50724,50742,2010-05-21T04:33:28.607
4,50820,50828,2010-05-21T22:50:28.160
4,50869,50887,2010-05-22T20:15:43.657
4,50992,50997,2010-05-24T12:34:19.967
4,51000,51006,2010-05-24T15:02:25.160
4,51005,51009,2010-05-24T16:04:16.690
4,51347,51348,2010-05-26T22:42:38.803
4,51369,51380,2010-05-27T06:11:17.533
4,51543,51546,2010-05-28T10:11:42.370
4,51606,51607,2010-05-28T17:30:43.343
4,51862,51922,2010-05-31T19:20:04.477
4,51944,51980,2010-06-01T12:41:54.263
4,52018,52022,2010-06-01T21:06:18.297
4,52074,53770,2010-06-02T02:23:07.170
4,52164,52166,2010-06-02T14:38:55.833
4,52219,52220,2010-06-02T19:24:14.350
4,52221,52223,2010-06-02T19:29:49.467
4,52276,52277,2010-06-03T01:55:25.000
4,52347,52400,2010-06-03T13:35:01.170
4,52395,53216,2010-06-03T17:41:13.307
4,52412,52420,2010-06-03T19:06:24.620
4,52433,52444,2010-06-03T21:38:49.877
4,52730,52731,2010-06-06T19:05:17.793
4,53061,53073,2010-06-09T13:16:51.070
4,53147,53208,2010-06-10T08:30:11.133
4,53323,53325,2010-06-11T12:12:04.590
4,53498,55419,2010-06-13T14:53:26.370
4,53547,53564,2010-06-14T11:26:04.177
4,53553,53555,2010-06-14T12:15:01.310
4,53558,53560,2010-06-14T13:17:29.420
4,53597,53606,2010-06-14T20:34:32.760
4,53688,53774,2010-06-15T12:46:03.517
4,53930,53937,2010-06-17T01:08:58.353
4,53955,57929,2010-06-17T07:58:54.057
4,54014,54021,2010-06-17T17:00:40.860
4,54352,54353,2010-06-19T22:35:24.387
4,54507,54552,2010-06-21T18:11:56.610
4,54695,54702,2010-06-23T08:32:56.573
4,54726,54772,2010-06-23T13:47:45.897
4,54775,54870,2010-06-24T01:38:03.617
4,54858,54861,2010-06-24T14:39:06.847
4,54953,60574,2010-06-25T01:25:00.873
4,55118,55121,2010-06-26T19:21:55.863
4,55133,55134,2010-06-26T22:16:06.780
4,55150,55157,2010-06-27T08:54:03.463
4,55152,55153,2010-06-27T09:44:31.100
